No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40017073	2	3011	050	 	1351	"IC BUS DRIV/TJA1040T,SOIC8"		ROH	NA	6.6	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40014024	2	3011	050	 	1351	"IC VOLT REG/TLE4275D,6.73 X 10.28 / 4.57"		ROH	NA	5.82	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007759	2	3011	050	 	1351	"D SUP/TPSMC43A/57T,DO-214AB"		ROH	NA	1.9	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40009981	2	3011	050	 	1351	"D ZEN/SZMMSZ4690T3,0V,500mW,SOD123"		ROH	NA	0.26	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007573	4	3011	050	 	1351	"D REC/S2G-002/5BT,0V,0A,5.59 X 3.81,0s"		ROH	NA	1.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40009862	2	3011	050	 	1351	"D ZEN/-,47V,225mW,SOT 23"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007730	6	3011	050	 	1351	"D SUP/MMBZ27VALT1,SOT23"		ROH	NA	0.9	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012828	4	3011	050	 	1351	"T FET/VNN1NV04,MOS,POWER,SOT223"		ROH	NA	4.92	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40017458	2	3011	050	 	1351	"Q QUARTZ/1CE09509,9.509MHz,8045"		ROH	NA	4.72	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40010832	6	3011	050	 	1351	"T BIP/SMBT1294,SOT23"		ROH	NA	0.6	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40010597	8	3011	050	 	1351	"T BIP/-,SOT23"		ROH	NA	0.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40013017	2	3011	050	 	1351	"D SC/MBR0540T3,40V,500mA,SOD123"		ROH	NA	0.42	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40013010	4	3011	050	 	1351	"D SC/SBAS16LT3,70V,200mA,SOT23"		ROH	NA	0.28	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007720	2	3011	050	 	1351	"D SUP/U5ZA27C(TE24L),10.50 X 16.00"		ROH	NA	7.94	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40010805	2	3011	050	 	1351	"T BIP/BCP53T1,TBD"		ROH	NA	0.62	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C53041498	2	3011	050	 	1351	"1,NPN,RET,R<b>=10k,R<e-b>=10k, 100mA,50V"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007534	8	3011	050	 	1351	"D REC/SBAW56LT3,0V,0A,TBD,0s"		ROH	NA	0.56	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40010577	6	3011	050	 	1351	"D REC/-,80V,200mA,SOT23-MOTOROLA,0s"		ROH	NA	0.42	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012693	8	3011	050	 	1351	"T FET/NUD3124DMT1,MOS,SMALLSIGNAL,TSOP6"		ROH	NA	5.28	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C00061943	12	3011	050	 	1351	"IC SMART POW/VN5E010NAHTR-E,7 pins HPAK,"		ROH	NA	60.84	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C00062609	8	3011	050	 	1351	"IC SMART POW/VND5E025NAY-E,PowerSSO-36"		ROH	NA	50.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C00051824	4	3011	050	 	1351	"12V,500mW,SOD123,ZENER/MMSZ5242BT"		ROH	NA	0.52	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C00039225	4	3011	050	 	1351	"1,36V,16mOhm,PowerSSO-12,GENERAL PURPOSE"		ROH	NA	19	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C00030945	4	3011	050	 	1351	"4,EQ ISO,konvex 1206,100K,5%,63mW,NET RE"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C00020895	8	3011	050	 	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.72	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C00019139	2	3011	050	 	1351	"47UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	2.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40015034	2	3011	050	 	1351	"L COIL/150N,150nH,240mA,SMD"		ROH	NA	0.72	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40015025	2	3011	050	 	1351	"L COIL/27N,27nH,600mA,SMD"		ROH	NA	0.72	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40015015	2	3011	050	 	1351	"L COIL/12N,12nH,700mA,SMD"		ROH	NA	0.68	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40006088	6	3011	050	 	1351	"C ELEC,AL,330uF,20%,35V"		ROH	NA	6.6	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007146	6	3011	050	 	1351	"C CER,X7R,220nF,10%,16V,C0603,-"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007145	12	3011	050	 	1351	"C CER,X7R,100nF,10%,16V,0603,-"		ROH	NA	0.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007141	61	3011	050	 	1351	"C CER,X7R,10nF,10%,16V,0603,-"		ROH	NA	1.22	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007095	4	3011	050	 	1351	"C CER,X7R,47nF,5%,16V,-TBD-,-"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007094	2	3011	050	 	1351	"C CER,X7R,1.5nF,5%,16V,-TBD-,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007092	2	3011	050	 	1351	"C CER,X7R,470pF,5%,16V,-TBD-,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007087	2	3011	050	 	1351	"C CER,X7R,3.3nF,5%,25V,-TBD-,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007061	4	3011	050	 	1351	"C CER,C0G,100pF,5%,50V,0603,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40001174	4	3011	050	 	1351	"C CER,C0G,220pF,5%,50V,0402,++ only for"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007021	2	3011	050	 	1351	"C CER,C0G,160pF,5%,50V,0402,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40000930	6	3011	050	 	1351	"C CER,C0G,100pF,5%,50V,0402,-"		ROH	NA	0.06	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007020	2	3011	050	 	1351	"C CER,C0G,75pF,5%,50V,0402,-"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007015	2	3011	050	 	1351	"C CER,C0G,33pF,1%,50V,0402,-"		ROH	NA	0.06	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007014	8	3011	050	 	1351	"C CER,C0G,15pF,1%,50V,0402,-"		ROH	NA	0.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007013	2	3011	050	 	1351	"C CER,C0G,12pF,1%,50V,0402,-"		ROH	NA	0.06	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007011	2	3011	050	 	1351	"C CER,C0G,6.8pF,0.1pF,50V,0402,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40000569	2	3011	050	 	1351	"C CER,C0G,3.3pF,0.1pF,50V,0402,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007009	2	3011	050	 	1351	"C CER,C0G,2.7pF,0.1pF,50V,0402,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40006996	2	3011	050	 	1351	"C CER,X7R,4.7nF,10%,50V,0805,-"		ROH	NA	0.06	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40006979	198	3011	050	 	1351	"C CER,X7R,22nF,10%,100V,0805,-"		ROH	NA	7.92	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40006972	33	3011	050	 	1351	"C CER,X7R,100nF,10%,50V,0805,-"		ROH	NA	1.32	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40002302	4	3011	050	 	1351	"R LIN,24K9,1%,TK100,63mW,0402"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40001030	2	3011	050	 	1351	"R LIN,120K,5%,TK200,63mW,0402"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40018397	18	3011	050	 	1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40018394	65	3011	050	 	1351	"R LIN,10K,5%,TK250,63mW,0402"		ROH	NA	0.65	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40013523	22	3011	050	 	1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0.22	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40002209	12	3011	050	 	1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40002161	8	3011	050	 	1351	"R LIN,270R,5%,TK200,100mW,0603"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012166	8	3011	050	 	1351	"R LIN,499K,1%,TK100,100mW,0603"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012081	6	3011	050	 	1351	"R LIN,13R,1%,TK100,100mW,0603"		ROH	NA	0.06	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40003069	8	3011	050	 	1351	"R LIN,2K21,1%,TK100,100mW,0603"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012149	8	3011	050	 	1351	"R LIN,133K,1%,TK100,100mW,0603"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012049	63	3011	050	 	1351	"R LIN,1K3,5%,TK200,330mW,1210"		ROH	NA	3.15	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40001999	8	3011	050	 	1351	"R LIN,10R,5%,TK200,750mW,2010"		ROH	NA	0.64	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40002004	4	3011	050	 	1351	"R LIN,1K3,5%,TK200,750mW,2010"		ROH	NA	0.32	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40002006	8	3011	050	 	1351	"R LIN,2K2,5%,TK200,750mW,2010"		ROH	NA	0.64	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40001843	2	3011	050	 	1351	"R LIN,182R,1%,TK100,125mW,0805"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40001809	2	3011	050	 	1351	"R LIN,1K,1%,TK100,125mW,0805+++PLEASE US"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40020185	4	3011	050	 	1351	"R LIN,3K24,1%,TK100,250mW,1206"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012025	4	3011	050	 	1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012032	16	3011	050	 	1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	0.32	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40012011	4	3011	050	 	1351	"R LIN,2K2,5%,TK200,250mW,1206"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C32118900	2	3011	050	 	1351	"PCB, MY12 SPDJB W/LOOP ANTENNA ST DRV Z"		ROH	NA	89.34	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40011996	2	3011	050	 	1351	"R LIN,604R,1%,TK100,500mW,1210"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286183
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001999	18	3011	050	 	1351	"R LIN,10R,5%,TK200,750mW,2010"		ROH	NA	1.44	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012049	136	3011	050	 	1351	"R LIN,1K3,5%,TK200,330mW,1210"		ROH	NA	6.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40020185	9	3011	050	 	1351	"R LIN,3K24,1%,TK100,250mW,1206"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012025	9	3011	050	 	1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012032	35	3011	050	 	1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	0.7	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012011	9	3011	050	 	1351	"R LIN,2K2,5%,TK200,250mW,1206"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002004	9	3011	050	 	1351	"R LIN,1K3,5%,TK200,750mW,2010"		ROH	NA	0.72	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002006	18	3011	050	 	1351	"R LIN,2K2,5%,TK200,750mW,2010"		ROH	NA	1.44	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001843	4	3011	050	 	1351	"R LIN,182R,1%,TK100,125mW,0805"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001809	4	3011	050	 	1351	"R LIN,1K,1%,TK100,125mW,0805+++PLEASE US"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002302	9	3011	050	 	1351	"R LIN,24K9,1%,TK100,63mW,0402"		ROH	NA	0.09	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001030	4	3011	050	 	1351	"R LIN,120K,5%,TK200,63mW,0402"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40018397	39	3011	050	 	1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	0.39	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40018394	140	3011	050	 	1351	"R LIN,10K,5%,TK250,63mW,0402"		ROH	NA	1.4	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40013523	48	3011	050	 	1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002209	26	3011	050	 	1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.26	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002161	18	3011	050	 	1351	"R LIN,270R,5%,TK200,100mW,0603"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012166	18	3011	050	 	1351	"R LIN,499K,1%,TK100,100mW,0603"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012149	18	3011	050	 	1351	"R LIN,133K,1%,TK100,100mW,0603"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40003069	18	3011	050	 	1351	"R LIN,2K21,1%,TK100,100mW,0603"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012081	13	3011	050	 	1351	"R LIN,13R,1%,TK100,100mW,0603"		ROH	NA	0.13	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40000930	13	3011	050	 	1351	"C CER,C0G,100pF,5%,50V,0402,-"		ROH	NA	0.13	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007020	4	3011	050	 	1351	"C CER,C0G,75pF,5%,50V,0402,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007015	4	3011	050	 	1351	"C CER,C0G,33pF,1%,50V,0402,-"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40007014	18	3011	050	 	1351	"C CER,C0G,15pF,1%,50V,0402,-"		ROH	NA	0.54	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40000569	4	3011	050	 	1351	"C CER,C0G,3.3pF,0.1pF,50V,0402,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40006979	425	3011	050	 	1351	"C CER,X7R,22nF,10%,100V,0805,-"		ROH	NA	17	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40006996	4	3011	050	 	1351	"C CER,X7R,4.7nF,10%,50V,0805,-"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40006972	70	3011	050	 	1351	"C CER,X7R,100nF,10%,50V,0805,-"		ROH	NA	2.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C53429644	9	3011	050	 	1351	"26 TERM,CONNECTORS, DL 0.64MM AUTOHEA"		ROH	NA	45.63	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40005523	26	3011	050	 	1351	"R NET,10K,5%,63mW,1206"		ROH	NA	0.52	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40005516	9	3011	050	 	1351	"R NET,270R,5%,63mW,1206"		ROH	NA	0.27	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40016614	26	3011	050	 	1351	"IC LOGIC/MC14021BD,SOIC16"		ROH	NA	17.94	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40014130	4	3011	050	 	1351	"IC VOLT REG/LM317LBD,SO8"		ROH	NA	3.96	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C00046612	4	3011	050	 	1351	"S912XET256J2MALR,2M53J,112 LQFP,FLASH,16"		ROH	NA	103.72	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
189996	8/9/2012	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40016773	4	3011	050	 	1351	"IC SMART POW/VN5050K,TSSOP,2,41V,50mOhm,"		ROH	NA	18.92	S1_SPDJB_CARLOS MUNOZ-V	NO	4960286433
