No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00010829	46	3011	050		1351	"R LIN,21K5,1%,TK100,100mW,0603"		ROH	NA	0.46	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00016626	6	3011	050		1351	"1,P_CHAN,MOS,POWER,55V,75A,8mOhm,D2PACK/"		ROH	NA	54	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00017136	1	3011	050		1351	"220R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00017677	10	3011	050		1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.1	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00018966	58	3011	050		1351	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	38.86	ES_SID908_HERIBERTO SAN	NO	4963087984
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00018966	2	3011	050		1351	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	1.34	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00019595	39	3011	050		1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.39	ES_SID908_HERIBERTO SAN	NO	4963087929
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00019595	94	3011	050		1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.94	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00020138	9	3011	050		1351	"IC BUS DRIV/TJA1040T/VM,SO8"		ROH	NA	25.74	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00021177	6	3011	050		1351	"100uF,30%,35V,SMD,AL,ELEC CAP/"		ROH	NA	15.6	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00021336	1	3011	050		1351	"10V,3A,1,SCHOTTKY,SOD323,RECT DIODE/BAT6"		ROH	NA	0.4	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00021528	2	3011	050		1351	"1,NPN,NORMAL,70mA,50V,SOT323,BIP/PDTC144"		ROH	NA	0.2	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00022909	3	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.03	ES_SID908_HERIBERTO SAN	NO	4963087984
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00022909	8	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4963087929
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00022909	12	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00022980	7	3011	050		1351	"47uF,20%,25V,SMD,TA,ELEC CAP/LOW ESR"		ROH	NA	19.81	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00024400	46	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	45.54	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00024522	17	3011	050		1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.7	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00025918	11	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	1.76	ES_SID908_HERIBERTO SAN	NO	4963087929
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00025918	3	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	0.48	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00027382	3	3011	050		1351	"4R7,5%,TK200,63mW,0603,LIN RES/RC21"		ROH	NA	0.33	ES_SID908_HERIBERTO SAN	NO	4963087984
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00032451	57	3011	050		1351	"C CER,X7R,10uF,10%,16V,1206,Sn"		ROH	NA	19.95	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00033344	6	3011	050		1351	"4.7uF,10%,25V,X7R,1206,CER CAP/"		ROH	NA	1.68	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00034028	11	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.22	ES_SID908_HERIBERTO SAN	NO	4963087984
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00034891	1	3011	050		1351	"1.5KW,28.2V,SMC/DO214AB,bidirectional SU"		ROH	NA	1.2	ES_SID908_HERIBERTO SAN	NO	4963087929
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00035520	7	3011	050		1351	"680R,1%,TK50,63mW,0603,LIN RES/++150 C++"		ROH	NA	0.35	ES_SID908_HERIBERTO SAN	NO	4963087984
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00037908	3	3011	050		1351	"Absolute pressure sensor,SENSOR/SMD288"		ROH	NA	50.55	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00042669	1	3011	050		1351	"1,N_CHAN,MOS,POWER,330V,25A,180mOhm,TO26"		ROH	NA	6.16	ES_SID908_HERIBERTO SAN	NO	4963087984
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468A	NA	A2C00043276	4	3011	050		1351	"L COIL/-,1uH,10A,SMD"		ROH	NA	10.2	ES_SID908_HERIBERTO SAN	NO	4963087969
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468A	NA	A2C00043292	19	3011	050		1351	"470uF,20%,25V,SMD,AL,ELEC CAP/"		ROH	NA	79.61	ES_SID908_HERIBERTO SAN	NO	4963087969
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00043841	1	3011	050		1351	"EEPROM,64KBit,8k x 8,SO8,-40C,125C,MEMOR"		ROH	NA	2.49	ES_SID908_HERIBERTO SAN	NO	4963087929
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00044062	82	3011	050		1351	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	29.52	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00044268	1	3011	050		1351	"ATIC81, TSSOP16, Monitoring Unit for TCU"		ROH	NA	6.14	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00044348	1	3011	050		1351	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4963087929
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468A	NA	A2C00049123	1	3011	050		1351	"13.5V,200V,35VA,FLYBACKCONV,TRAFO/"		ROH	NA	10.47	ES_SID908_HERIBERTO SAN	NO	4963087969
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468A	NA	A2C00049140	5	3011	050		1351	"9uH,22A,SMD,COIL/"		ROH	NA	49.5	ES_SID908_HERIBERTO SAN	NO	4963087969
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00049946	1	3011	050		1351	"MPC5566, Leaded Viper(double layer passi"		ROH	NA	155.3	ES_SID908_HERIBERTO SAN	NO	4963087929
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00060286	1	3011	050		1351	"ATIC91,5V,400mA,STEP DOWN,QFN-44,VOLT RE"		ROH	NA	19.03	ES_SID908_HERIBERTO SAN	NO	4963087945
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C52004299	1	3011	050		1351	"T BIP/BCR133S or PUMH11,SOT363"		ROH	NA	0.21	ES_SID908_HERIBERTO SAN	NO	4963087984
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C53331514	17	3011	050		1351	"bushing 5,00x 9,00x14,50mm 11SMnPb3"		ROH	NA	53.89	ES_SID908_HERIBERTO SAN	NO	4963087945
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00000211	9	3011	050		1351	"15V,300mW,SOT23,ZENER/BZX84C15"		ROH	NA	0.81	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00000211	36	3011	050		1351	"15V,300mW,SOT23,ZENER/BZX84C15"		ROH	NA	3.24	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00000211	20	3011	050		1351	"15V,300mW,SOT23,ZENER/BZX84C15"		ROH	NA	1.8	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00000211	5	3011	050		1351	"15V,300mW,SOT23,ZENER/BZX84C15"		ROH	NA	0.45	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00000258	2	3011	050		1351	"4.7V,350mW,SOT23,ZENER/BZX84C4V7,215"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00000258	2	3011	050		1351	"4.7V,350mW,SOT23,ZENER/BZX84C4V7,215"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00000345	5	3011	050		1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	0.35	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00000345	193	3011	050		1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	13.51	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00000345	48	3011	050		1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	3.36	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00000345	39	3011	050		1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	2.73	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00000345	98	3011	050		1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	6.86	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00000545	22	3011	050		1351	"1,PNP,NORMAL,70mA,50V,SOT23,BIP/BCR198-E"		ROH	NA	2.2	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00000545	2	3011	050		1351	"1,PNP,NORMAL,70mA,50V,SOT23,BIP/BCR198-E"		ROH	NA	0.2	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00000545	2	3011	050		1351	"1,PNP,NORMAL,70mA,50V,SOT23,BIP/BCR198-E"		ROH	NA	0.2	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00000793	10	3011	050		1351	"4,OP AMP,2.18MHz,SO14,OP-COMP/TLC2274MD"		ROH	NA	24.5	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00000793	1	3011	050		1351	"4,OP AMP,2.18MHz,SO14,OP-COMP/TLC2274MD"		ROH	NA	2.45	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00000793	2	3011	050		1351	"4,OP AMP,2.18MHz,SO14,OP-COMP/TLC2274MD"		ROH	NA	4.9	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00001152	4	3011	050		1351	"4,BUFFER,SO14,LOGIC/74HC125D"		ROH	NA	2.16	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00001152	2	3011	050		1351	"4,BUFFER,SO14,LOGIC/74HC125D"		ROH	NA	1.08	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00001877	87	3011	050		1351	"220nF,10%,50V,X7R,1206,TINNED,CER CAP/"		ROH	NA	9.57	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00001877	727	3011	050		1351	"220nF,10%,50V,X7R,1206,TINNED,CER CAP/"		ROH	NA	79.97	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00001877	150	3011	050		1351	"220nF,10%,50V,X7R,1206,TINNED,CER CAP/"		ROH	NA	16.5	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00001877	61	3011	050		1351	"220nF,10%,50V,X7R,1206,TINNED,CER CAP/"		ROH	NA	6.71	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00001994	2	3011	050		1351	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	0.38	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00002102	22	3011	050		1351	"220pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.44	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00002102	32	3011	050		1351	"220pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.64	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00002107	6	3011	050		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.12	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00002144	5	3011	050		1351	"22pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.1	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00003403	1	3011	050		1351	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003413	1	3011	050		1351	"R LIN,47K,5%,TK200,125mW,0805"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003417	10	3011	050		1351	"3R3,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.2	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00003417	88	3011	050		1351	"3R3,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	1.76	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00003417	25	3011	050		1351	"3R3,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.5	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003724	9	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.09	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00003724	34	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.34	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00003724	57	3011	050		1351	"470R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.57	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003811	7	3011	050		1351	"R LIN,2K7,5%,TK200,100mW,0603"		ROH	NA	0.07	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00003852	9	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00004318	22	3011	050		1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.22	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00004318	1	3011	050		1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00004347	4	3011	050		1351	"82K5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00004347	9	3011	050		1351	"82K5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.09	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00004368	7	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.07	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00004368	59	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.59	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00004368	50	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.5	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00004368	94	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.94	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00004448	72	3011	050		1351	"499R,1%,TK100,250mW,1206,LIN RES/RC"		ROH	NA	2.16	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00004448	166	3011	050		1351	"499R,1%,TK100,250mW,1206,LIN RES/RC"		ROH	NA	4.98	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00004463	4	3011	050		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00004527	54	3011	050		1351	"20K,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	1.62	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00004527	398	3011	050		1351	"20K,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	11.94	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00004527	97	3011	050		1351	"20K,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	2.91	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00004527	35	3011	050		1351	"20K,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	1.05	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00005901	5	3011	050		1351	"36K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00005901	1	3011	050		1351	"36K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00006435	3	3011	050		1351	"1R,5%,TK600,63mW,0603,LIN RES/"		ROH	NA	0.06	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00006436	1	3011	050		1351	"75K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00006969	34	3011	050		1351	"220nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.38	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00006984	4	3011	050		1351	"78K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00007122	4	3011	050		1351	"R LIN,20K,1%,TK100,100mW,0603"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00008523	20	3011	050		1351	"1,GATE,SOT353,LOGIC/74HC1G08GW"		ROH	NA	4.4	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00010416	9	3011	050		1351	"470pF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.09	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00010444	74	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.74	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00010444	18	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.18	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00010738	4	3011	050		1351	"1nF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00010827	17	3011	050		1351	"1,N_CHAN,MOS,SMALLSIGNAL,25V,220mA,5Ohm,"		ROH	NA	3.57	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00010827	87	3011	050		1351	"1,N_CHAN,MOS,SMALLSIGNAL,25V,220mA,5Ohm,"		ROH	NA	18.27	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624600B	NA	A2C00010827	19	3011	050		1351	"1,N_CHAN,MOS,SMALLSIGNAL,25V,220mA,5Ohm,"		ROH	NA	3.99	ES_V8 V10_ALVARO MEDINA	NO	4963087716
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00017564	1	3011	050		1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	0.63	ES_V8 V10_ALVARO MEDINA	NO	4963087428
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624400B	NA	A2C00017564	31	3011	050		1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	19.53	ES_V8 V10_ALVARO MEDINA	NO	4963087576
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624300B	NA	A2C00017564	3	3011	050		1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	1.89	ES_V8 V10_ALVARO MEDINA	NO	4963087479
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624500B	NA	A2C00017675	1	3011	050		1351	"82pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.01	ES_V8 V10_ALVARO MEDINA	NO	4963087633
238665	28/11/2012	ZSCR	551	035-1	0	'050	A2C31624100B	NA	A2C00018438	9	3011	050		1351	"R LIN,220K,5%,TK200,63mW,0402"		ROH	NA	0.09	ES_V8 V10_ALVARO MEDINA	NO	4963087428
